id,name,lat,lng,vicinity,kecamatan,kabupaten,rating,user_ratings_total,price,jenis_sepakbola,jenis_badminton,jenis_tenis,jenis_voli,jenis_futsal,jenis_basket,fasilitas_wifi,fasilitas_parkir_motor,fasilitas_parkir_mobil,fasilitas_wc,fasilitas_kantin,fasilitas_mushola
V304,Lapangan Volly Kedondong,-7.719998,110.2188956,"76J9+2H2, Kedondong 1, Banjararum, Kabupaten Kulon Progo",Banjararum,Kulon Progo,4.8,6,82000,0,0,0,1,0,0,1,1,1,1,1,0
V65,Lapangan Bola Voli Ngentak,-7.718699,110.2100221,"76J6+G2C, Ngentak, Banjararum, Kabupaten Kulon Progo",Banjararum,Kulon Progo,4.9,9,84000,0,0,0,1,0,0,1,0,0,0,1,1
S424,Lapangan Boro Banjarasri,-7.6993055,110.225297,"862G+74F, Sumber Sari, Banjarasri, Kabupaten Kulon Progo",Banjarasri,Kulon Progo,4.6,33,80000,1,0,0,0,0,0,0,1,0,0,1,1
F290,Lapangan Futsal Out Door,-7.7282218,110.1953454,"75CW+P49, Klepu, Banjararum, Kabupaten Kulon Progo",Banjararum,Kulon Progo,0,0,40000,0,0,0,0,1,0,1,0,0,1,1,0
S729,Lapangan Talunmiri,-7.696776,110.1931309,"853V+77J, Junut, Purwoharjo, Kabupaten Kulon Progo",Purwoharjo,Kulon Progo,4.4,5,80000,1,0,0,0,0,0,1,1,0,1,0,0
S998,Lapangan Desa Banjarharjo,-7.6890553,110.2573159,"8764+9WG, Ngujon, Banjarharjo, Kabupaten Kulon Progo",Banjarharjo,Kulon Progo,4.5,8,75000,1,0,0,0,0,0,1,0,1,1,0,0
S614,Lapangan Sendangagung Minggir Sleman,-7.7263733,110.2342995,"76FM+FP3, Kliran, Sendangagung, Kabupaten Sleman",Sendangagung,Sleman,3.5,2,55000,1,0,0,0,0,0,0,1,1,0,0,1
V93,Lapangan Volly Parakan Wetan,-7.713745,110.261599,"77P6+GJ5, Parakan Wetan, Sendangsari, Kabupaten Sleman",Sendangsari,Sleman,4.8,6,84000,0,0,0,1,0,0,1,0,0,1,0,0
V226,Lapangan Volly Slarongan,-7.7445187,110.2330851,"764M+363, Slorongan, Sendangmulyo, Kabupaten Sleman",Sendangmulyo,Sleman,0,0,30000,0,0,0,1,0,0,1,0,0,0,1,1
S23,Lapangan Ngasem,-7.6941263,110.2611866,"8746+8FV, Jl. Jembatan Gantung Progo, Puwoci Satu, Banjarharjo, Kabupaten Kulon Progo",Banjarharjo,Kulon Progo,5,1,82000,1,0,0,0,0,0,1,1,0,0,0,0
S853,Lapangan Waduk Dusun Klepu,-7.7282737,110.1959781,"75CW+M9X, Jl. Raya Dusun Klepu, Klepu, Banjararum, Kabupaten Kulon Progo",Banjararum,Kulon Progo,0,0,40000,1,0,0,0,0,0,1,1,1,1,1,1
S957,Lapangan Sendangsari Minggir,-7.7133237,110.2596447,"77P5+MVC, Gtakan, Sendangsari, Kabupaten Sleman",Sendangsari,Sleman,4.1,79,63000,1,0,0,0,0,0,0,1,0,0,1,0
V154,Margono Sport Volly Ball Lapangan Volly,-7.740469,110.2313011,"765J+VCC, Dindingan, Sendangmulyo, Kabupaten Sleman",Sendangmulyo,Sleman,5,7,84000,0,0,0,1,0,0,1,0,0,1,0,0
V367,Lapangan Bola Volly Ivos Sentul,-7.724043,110.2040123,"76G3+9JJ, Brajan, Banjararum, Kabupaten Kulon Progo",Banjararum,Kulon Progo,3,2,50000,0,0,0,1,0,0,1,1,0,0,1,1
S911,Lapangan Ngargosari  Desa Wisata Widosari,-7.6610919,110.1562811,"Nyalian, Ngargosari, Kulon Progo Regency",Ngargosari,Kulon Progo,4.1,14,57000,1,0,0,0,0,0,0,0,0,0,1,0
S54,Lapangan Gunung Kucir,-7.7024207,110.1644296,"75X7+2QM, Jalan Nanggulan, Jeringan, Kebonharjo, Kulon Progo Regency",Kebonharjo,Kulon Progo,4.5,2,80000,1,0,0,0,0,0,1,1,1,0,1,0
V720,Lapangan Voly Tlogobulu,-7.702016,110.1202101,"74XC+53W, Jl. Ngadirejo, Ngawen, Purbowono, Kabupaten Purworejo",Purbowono,Purworejo,5,1,85000,0,0,0,1,0,0,0,1,1,0,1,1
V488,Lapangan Volly Krajan,-7.657914,110.1115177,"84R6+VJF, Krajan, Sedayu, Kabupaten Purworejo",Sedayu,Purworejo,5,3,82000,0,0,0,1,0,0,0,1,1,0,0,0
S534,Lapangan Ngaliyan Gunung A,-7.6554059,110.1652849,"85V8+R4M, Nyalian Gn. A, Ngargosari, Kabupaten Kulon Progo",Ngargosari,Kulon Progo,4,2,63000,1,0,0,0,0,0,0,0,1,1,1,1
V95,Lapangan Voly Tembelang Fc,-7.6618479,110.1134569,"84Q7+798, Krajan II, Sedayu, Kabupaten Purworejo",Sedayu,Purworejo,0,0,35000,0,0,0,1,0,0,0,0,1,0,0,1
S477,Lapangan Bola Foly Kadus  Hardimulyo,-7.6930079,110.0966931,"834W+GQ7, Bonyo, Hardimulyo, Kabupaten Purworejo",Hardimulyo,Purworejo,0,0,40000,1,0,0,0,0,0,1,0,0,0,0,1
V29,Lapangan Voli Aka,-7.6713371,110.1025279,"84H3+F26, Ngemplak, Banyuasin Separe, Kabupaten Purworejo",Banyuasin Separe,Purworejo,4.1,32,68000,0,0,0,1,0,0,1,0,1,0,1,1
V574,Lapangan Bola Volly Kalilepang,-7.642062,110.0901971,"935R+53G, Unnamed Road, Kalikepang, Kaliwader, Kabupaten Purworejo",Kaliwader,Purworejo,0,0,40000,0,0,0,1,0,0,1,1,1,0,1,1
S199,Lapangan Bola Volley Dusun Blimbing,-7.6896457,110.0970781,"836W+4RW, Blimbing, Hardimulyo, Kabupaten Purworejo",Hardimulyo,Purworejo,0,0,30000,1,0,0,0,0,0,1,0,1,1,0,1
S505,Lapangan Gedelen Pagerharjo,-7.67314,110.1345237,"84GM+PRR, Plono Barat, Pagerharjo, Kabupaten Kulon Progo",Pagerharjo,Kulon Progo,4.2,19,57000,1,0,0,0,0,0,1,0,1,0,1,1
F599,Lapangan Futsal Dukuh Stadium,-7.6619173,110.1746411,"85QF+6VJ, Sumbo, Gerbosari, Kabupaten Kulon Progo",Gerbosari,Kulon Progo,5,2,82000,0,0,0,0,1,0,1,1,1,0,0,0
V605,Lapangan Bola Voli Gunung Wangi,-7.701298,110.0905515,"73XR+F6M, Ngaglik, Gunungwangi, Kabupaten Purworejo",Gunungwangi,Purworejo,4.3,8,57000,0,0,0,1,0,0,0,1,0,0,1,0
V565,Lap Bola Voli Plastik,-7.6564742,110.1584513,"85V5+C98, Trayu, Ngargosari, Kabupaten Kulon Progo",Ngargosari,Kulon Progo,4,1,57000,0,0,0,1,0,0,0,0,1,0,0,0
F986,Bojong Futsal,-7.9128144,110.1443942,"34PV+VQC, Unnamed Road, Area Sawah, Bojong, Kabupaten Kulon Progo",Bojong,Kulon Progo,4.5,37,75000,0,0,0,0,1,0,0,1,0,1,0,0
S470,Lapangan Toyan,-7.8917787,110.1311823,"445J+7FM, RT.21/RW.09, Klewonan, Triharjo, Kulon Progo Regency",Triharjo,Kulon Progo,0,0,30000,1,0,0,0,0,0,0,0,0,1,0,0
F198,Golden Futsal,-7.8640688,110.157422,"No, Jl. Brigjen Katamso No.44 b, Wates, Kabupaten Kulon Progo",Wates,Kulon Progo,0,0,35000,0,0,0,0,1,0,1,1,0,0,1,1
C917,Golden Badminton Wates,-7.8643645,110.1587434,"45P5+7F5, Jl. Puntodewo, Wates, Kabupaten Kulon Progo",Wates,Kulon Progo,4.4,242,71000,0,1,0,0,0,0,1,1,0,0,1,0
S39,Dwi Indah Wukirsari,-7.9228745,110.1817674,"35GJ+VP2, Sungapan Lor, Tirtorahayu, Kabupaten Kulon Progo",Tirtorahayu,Kulon Progo,4.8,4,82000,1,0,0,0,0,0,1,1,1,1,1,1
F36,Lapangan Futsal Pusdiklatmu,-7.9177492,110.2120388,"36J6+WR3, Jatisari, Jatirejo, Kabupaten Kulon Progo",Jatirejo,Kulon Progo,5,1,82000,0,0,0,0,1,0,0,1,1,1,1,1
S245,Lapangan Jurug,-7.9070285,110.2259893,"36VG+59Q, Unnamed Road, Jurug, Sidorejo, Kabupaten Kulon Progo",Sidorejo,Kulon Progo,4,2,57000,1,0,0,0,0,0,0,0,0,0,0,1
S389,Mdl Futsal,-7.808899,110.192999,"55RV+C5X, Bandung, Donomulyo, Wareng, Donomulyo, Kabupaten Kulon Progo",Donomulyo,Kulon Progo,0,0,30000,1,0,0,0,0,0,0,1,1,1,1,1
S177,Jersey Printing Jogja,-7.8340053,110.2203722,"Jl. Wates No.km 17, RT.21/RW.11, Sentolo Kidul, Sentolo, Kabupaten Kulon Progo",Sentolo,Kulon Progo,4.9,641,84000,1,0,0,0,0,0,0,1,0,1,0,1
F752,Spirit Futsal Arena,-7.8442939,110.170397,"554C+75J, Jalan, Pengasih, Kulon Progo Regency",Pengasih,Kulon Progo,4.4,264,75000,0,0,0,0,1,0,0,0,1,0,0,1
F7,Dyo Futsal,-7.8520527,110.1550647,"Jl. Tunjungan, Area Sawah, Pengasih, Kabupaten Kulon Progo",Pengasih,Kulon Progo,4.5,444,71000,0,0,0,0,1,0,0,0,1,1,0,0
F474,Futsal Arena Of Hargorejo,-7.8622961,110.1083628,"44Q5+375, Jl. Temon - Kokap, Selo Timur, Hargorejo, Kabupaten Kulon Progo",Hargorejo,Kulon Progo,4.6,28,71000,0,0,0,0,1,0,1,0,0,0,0,1
F420,Selo Futsal,-7.8624781,110.1083731,"44Q5+285, Selo Timur, Hargorejo, Kabupaten Kulon Progo",Hargorejo,Kulon Progo,4.5,10,71000,0,0,0,0,1,0,1,0,1,0,0,1
S626,Js Sport Nanggulan,-7.7718352,110.2109653,"66H6+798, Janti 11, Jati Sarono, Kabupaten Kulon Progo",Jati Sarono,Kulon Progo,5,1,82000,1,0,0,0,0,0,1,0,0,1,0,1
S711,Lapangan Futsal Jitar,-7.7655106,110.2258456,"66MG+Q8W, Jitar, Sumberarum, Kabupaten Sleman",Sumberarum,Sleman,4,1,68000,1,0,0,0,0,0,0,1,1,1,0,0
